op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,e2e_latency,fw_latency,bwall_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_function,<built-in function getattr>,{mul_122: None},"(mul_122, 'device')",{},{zeros_38: None},,getattr_192,zeros_38,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(1,)",,getattr_193
call_function,<built-in method zeros of type object at 0x7fb1e8ae7760>,"{mul_125: None, getitem_265: None, getattr_192: None, getattr_193: None}","(mul_125, getitem_265)","{'dtype': getattr_192, 'device': getattr_193}","{setitem_58: None, decoder_block_3_layer_2_mlp_experts_expert_1_wi: None}",,getattr_193,getitem_266,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1], [1], [1], [1]]","[True, True, True, True]",True,0.0286720003932714,0.0286720003932714,0.0,0,0.0,"(64, 768)",torch.float32,zeros_38
call_function,<built-in function getitem>,"{mul_122: None, bool_30: None}","(mul_122, bool_30)",{},{setitem_58: None},,zeros_38,setitem_58,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768], [1, 512]]","[True, True]",True,0.0808959975838661,0.0808959975838661,0.0,0,0.0,"(0, 768)",torch.float32,getitem_266
call_function,<built-in function setitem>,"{zeros_38: None, count_nonzero_29: None, getitem_266: None}","(zeros_38, (slice(None, count_nonzero_29, None), slice(None, None, None)), getitem_266)",{},{},,getitem_266,decoder_block_3_layer_2_mlp_experts_expert_1_wi,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1], [0, 768]]","[True, True, True]",True,0.0517439991235733,0.0517439991235733,0.0,0,0.0,"(1,)",,setitem_58
call_module,decoder.block.3.layer.2.mlp.experts.expert_1.wi,{zeros_38: None},"(zeros_38,)",{},{decoder_block_3_layer_2_mlp_experts_expert_1_act: None},,setitem_58,decoder_block_3_layer_2_mlp_experts_expert_1_act,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.3.layer.2.mlp.experts.expert_1', ('decoder.block.3.layer.2.mlp.experts.expert_1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.3.layer.2.mlp.experts.expert_1.wi', ('decoder.block.3.layer.2.mlp.experts.expert_1.wi', <class 'torch.nn.modules.linear.Linear'>))])}","[[64, 768]]",[True],True,0.0686080008745193,0.0686080008745193,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_3_layer_2_mlp_experts_expert_1_wi
call_module,decoder.block.3.layer.2.mlp.experts.expert_1.act,{decoder_block_3_layer_2_mlp_experts_expert_1_wi: None},"(decoder_block_3_layer_2_mlp_experts_expert_1_wi,)",{},{decoder_block_3_layer_2_mlp_experts_expert_1_dropout: None},,decoder_block_3_layer_2_mlp_experts_expert_1_wi,decoder_block_3_layer_2_mlp_experts_expert_1_dropout,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.3.layer.2.mlp.experts.expert_1', ('decoder.block.3.layer.2.mlp.experts.expert_1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.3.layer.2.mlp.experts.expert_1.act', ('decoder.block.3.layer.2.mlp.experts.expert_1.act', <class 'torch.nn.modules.activation.ReLU'>))])}","[[64, 3072]]",[True],True,0.0368640013039112,0.0368640013039112,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_3_layer_2_mlp_experts_expert_1_act
call_module,decoder.block.3.layer.2.mlp.experts.expert_1.dropout,{decoder_block_3_layer_2_mlp_experts_expert_1_act: None},"(decoder_block_3_layer_2_mlp_experts_expert_1_act,)",{},{decoder_block_3_layer_2_mlp_experts_expert_1_wo: None},,decoder_block_3_layer_2_mlp_experts_expert_1_act,decoder_block_3_layer_2_mlp_experts_expert_1_wo_weight,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.3.layer.2.mlp.experts.expert_1', ('decoder.block.3.layer.2.mlp.experts.expert_1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.3.layer.2.mlp.experts.expert_1.dropout', ('decoder.block.3.layer.2.mlp.experts.expert_1.dropout', <class 'torch.nn.modules.dropout.Dropout'>))])}","[[64, 3072]]",[True],True,0.019455999135971,0.019455999135971,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_3_layer_2_mlp_experts_expert_1_dropout
get_attr,decoder.block.3.layer.2.mlp.experts.expert_1.wo.weight,{},(),{},{},,decoder_block_3_layer_2_mlp_experts_expert_1_dropout,decoder_block_3_layer_2_mlp_experts_expert_1_wo,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.3.layer.2.mlp.experts.expert_1', ('decoder.block.3.layer.2.mlp.experts.expert_1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>))])}",[],[],True,0.0,0.0,0.0,0,0.0,"(768, 3072)",torch.float32,decoder_block_3_layer_2_mlp_experts_expert_1_wo_weight
call_module,decoder.block.3.layer.2.mlp.experts.expert_1.wo,{decoder_block_3_layer_2_mlp_experts_expert_1_dropout: None},"(decoder_block_3_layer_2_mlp_experts_expert_1_dropout,)",{},{to_89: None},,decoder_block_3_layer_2_mlp_experts_expert_1_wo_weight,getattr_194,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.3.layer.2.mlp.experts.expert_1', ('decoder.block.3.layer.2.mlp.experts.expert_1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.3.layer.2.mlp.experts.expert_1.wo', ('decoder.block.3.layer.2.mlp.experts.expert_1.wo', <class 'torch.nn.modules.linear.Linear'>))])}","[[64, 3072]]",[True],True,0.0511999987065792,0.0511999987065792,0.0,0,0.0,"(64, 768)",torch.float32,decoder_block_3_layer_2_mlp_experts_expert_1_wo
call_function,<built-in function getattr>,{clone_7: None},"(clone_7, 'dtype')",{},{to_89: None},,decoder_block_3_layer_2_mlp_experts_expert_1_wo,to_89,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getattr_194
call_method,to,"{decoder_block_3_layer_2_mlp_experts_expert_1_wo: None, getattr_194: None}","(decoder_block_3_layer_2_mlp_experts_expert_1_wo, getattr_194)",{},{getitem_267: None},,getattr_194,getitem_267,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1]]","[True, True]",True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(64, 768)",torch.float32,to_89
call_function,<built-in function getitem>,"{to_89: None, count_nonzero_29: None}","(to_89, (slice(None, count_nonzero_29, None), slice(None, None, None)))",{},{setitem_59: None},,to_89,setitem_59,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1]]","[True, True]",True,0.040608000010252,0.040608000010252,0.0,0,0.0,"(0, 768)",torch.float32,getitem_267
call_function,<built-in function setitem>,"{clone_7: None, bool_30: None, getitem_267: None}","(clone_7, bool_30, getitem_267)",{},{},,getitem_267,getitem_268,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768], [1, 512], [0, 768]]","[True, True, True]",True,0.0808959975838661,0.0808959975838661,0.0,0,0.0,"(1,)",,setitem_59
call_function,<built-in function getitem>,{mul_123: None},"(mul_123, (slice(None, None, None), slice(None, None, None), 2))",{},{bool_31: None},,setitem_59,bool_31,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 4]]",[True],False,0.0235520005226135,0.0235520005226135,0.0,0,0.0,"(1, 512)",torch.int64,getitem_268
call_method,bool,{getitem_268: None},"(getitem_268,)",{},"{count_nonzero_30: None, getitem_272: None, setitem_61: None}",,getitem_268,count_nonzero_30,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512]]",[False],True,0.0286720003932714,0.0286720003932714,0.0,0,0.0,"(1, 512)",torch.bool,bool_31
call_function,<built-in method count_nonzero of type object at 0x7fb1e8ae7760>,{bool_31: None},"(bool_31,)",{},"{setitem_60: None, getitem_273: None}",,bool_31,size_60,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512]]",[True],True,0.0532479993999004,0.0532479993999004,0.0,0,0.0,"(1,)",torch.int64,count_nonzero_30
call_method,size,{mul_122: None},"(mul_122,)",{},"{getitem_269: None, getitem_270: None, getitem_271: None}",,count_nonzero_30,getitem_269,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(1,)",,size_60
call_function,<built-in function getitem>,{size_60: None},"(size_60, 0)",{},{mul_126: None},,size_60,getitem_270,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_269
call_function,<built-in function getitem>,{size_60: None},"(size_60, 1)",{},{},,getitem_269,getitem_271,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_270
call_function,<built-in function getitem>,{size_60: None},"(size_60, 2)",{},{zeros_39: None},,getitem_270,mul_126,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_271
call_function,<built-in function mul>,{getitem_269: None},"(getitem_269, 64)",{},{zeros_39: None},,getitem_271,getattr_195,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,mul_126
call_function,<built-in function getattr>,{mul_122: None},"(mul_122, 'dtype')",{},{zeros_39: None},,mul_126,getattr_196,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getattr_195
call_function,<built-in function getattr>,{mul_122: None},"(mul_122, 'device')",{},{zeros_39: None},,getattr_195,zeros_39,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(1,)",,getattr_196
call_function,<built-in method zeros of type object at 0x7fb1e8ae7760>,"{mul_126: None, getitem_271: None, getattr_195: None, getattr_196: None}","(mul_126, getitem_271)","{'dtype': getattr_195, 'device': getattr_196}","{setitem_60: None, decoder_block_3_layer_2_mlp_experts_expert_2_wi: None}",,getattr_196,getitem_272,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1], [1], [1], [1]]","[True, True, True, True]",True,0.0276480000466108,0.0276480000466108,0.0,0,0.0,"(64, 768)",torch.float32,zeros_39
call_function,<built-in function getitem>,"{mul_122: None, bool_31: None}","(mul_122, bool_31)",{},{setitem_60: None},,zeros_39,setitem_60,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768], [1, 512]]","[True, True]",True,0.0798719972372055,0.0798719972372055,0.0,0,0.0,"(0, 768)",torch.float32,getitem_272
call_function,<built-in function setitem>,"{zeros_39: None, count_nonzero_30: None, getitem_272: None}","(zeros_39, (slice(None, count_nonzero_30, None), slice(None, None, None)), getitem_272)",{},{},,getitem_272,decoder_block_3_layer_2_mlp_experts_expert_2_wi,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1], [0, 768]]","[True, True, True]",True,0.0524480007588863,0.0524480007588863,0.0,0,0.0,"(1,)",,setitem_60
call_module,decoder.block.3.layer.2.mlp.experts.expert_2.wi,{zeros_39: None},"(zeros_39,)",{},{decoder_block_3_layer_2_mlp_experts_expert_2_act: None},,setitem_60,decoder_block_3_layer_2_mlp_experts_expert_2_act,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.3', ('decoder.block.3', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.3.layer.2', ('decoder.block.3.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.3.layer.2.mlp', ('decoder.block.3.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.3.layer.2.mlp.experts.expert_2', ('decoder.block.3.layer.2.mlp.experts.expert_2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.3.layer.2.mlp.experts.expert_2.wi', ('decoder.block.3.layer.2.mlp.experts.expert_2.wi', <class 'torch.nn.modules.linear.Linear'>))])}","[[64, 768]]",[True],True,0.0696000009775161,0.0696000009775161,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_3_layer_2_mlp_experts_expert_2_wi
