OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,M,N,K
linear,0.6891946593920389,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,82.28571,10.285714,64,9,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1065,916,2025
linear,0.38491732875506085,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.607142,7.803571,23,19,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1155,640,1449
linear,0.41095467408498126,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,62.857143,7.857143,44,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1265,698,1393
linear,0.5848426818847656,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.392857,8.196428,27,17,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1035,970,1668
linear,0.3458133339881897,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,58.57143,7.321429,41,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1276,553,1288
linear,0.40621866782506305,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.607142,7.803571,19,23,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1447,678,1204
linear,0.3627626697222392,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.964285,8.482142,19,25,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1550,548,1198
linear,0.6307839949925741,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,80.0,10.0,56,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1280,818,1769
linear,0.4708373248577118,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.714285,13.357142,17,22,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1376,946,1025
linear,0.46798933545748395,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,60.0,7.5,35,12,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1533,820,1119
linear,0.6870506604512533,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,76.14286,9.517858,41,13,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1625,968,1311
linear,1.8082239627838135,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,251.42857,31.428572,110,16,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2029,833,3491
linear,0.6822826862335205,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,120.0,15.0,70,12,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1454,614,2232
linear,0.7859413226445516,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,152.57143,19.071428,89,12,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1510,550,2819
linear,1.1084906657536824,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,144.57143,18.071428,92,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1315,819,2930
linear,1.0291413068771362,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,41.25,20.625,55,21,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1299,734,3519
linear,1.2647680044174194,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,221.0,27.625,119,13,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1593,644,3777
linear,0.9904853304227194,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,140.0,17.5,98,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1177,774,3116
linear,1.45959468682607,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,248.57143,31.071428,116,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1806,680,3687
linear,1.2214080095291138,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,221.71428,27.714285,97,16,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1959,598,3090
linear,1.179146687189738,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,195.0,24.375,91,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1896,659,2883
linear,0.8598613341649374,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,127.14286,15.892858,89,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1169,788,2838
linear,1.4107306400934856,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,236.0,29.5,118,14,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1787,680,3768
linear,1.4153493245442708,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,188.57143,23.571428,120,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1339,836,3825
linear,1.043168028195699,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,205.71428,25.714285,96,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1801,539,3062
linear,0.7201279997825623,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,27.142857,13.571428,40,19,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1183,789,2559
linear,1.7717653512954712,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,207.14285,25.892857,145,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1250,929,4637
linear,2.459893306096395,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,442.0,55.25,221,14,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1699,604,7069
linear,2.2590293089548745,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,332.0,41.5,166,14,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1708,792,5295
linear,1.6089173555374146,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,224.57143,28.071428,131,12,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1487,793,4177
linear,2.238133271535238,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,264.2857,33.035713,185,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1225,899,5917
linear,1.9164799849192302,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,342.85715,42.857143,160,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1800,620,5108
linear,3.0154240131378174,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,399.14285,49.892857,254,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1384,826,8107
linear,2.26801069577535,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,287.14285,35.892857,201,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1220,870,6407
linear,1.5257279475529988,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,261.85715,32.732143,141,13,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1580,614,4489
linear,2.898207982381185,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,358.2857,44.785713,228,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1374,838,7288
linear,2.9833386739095054,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,364.57144,45.57143,232,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1395,866,7395
linear,2.6676586469014487,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,445.7143,55.714287,195,16,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2001,643,6219
linear,1.2636586825052898,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,207.0,25.875,161,9,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1044,672,5132
linear,2.5167466004689536,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,309.57144,38.69643,197,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1317,900,6287
linear,2.0021546681722007,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,246.85715,30.857143,192,9,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1133,892,6137
linear,6.682101408640544,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,750.0,93.75,350,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1881,981,11192
linear,9.105631828308105,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1133.7142,141.71428,496,16,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1923,875,15871
linear,6.575733343760173,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,884.0,110.5,476,13,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1612,795,15201
linear,4.033557256062825,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,516.0,64.5,301,12,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1493,825,9617
linear,6.741322676340739,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,774.4286,96.80357,417,13,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1650,929,13316
linear,2.3796586990356445,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,422.85715,52.857143,296,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1209,594,9449
linear,3.2177066802978516,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,584.5714,73.07143,341,12,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1516,608,10898
linear,2.9242453575134277,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,518.1429,64.76786,403,9,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1142,599,12876
linear,5.406912008921306,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1083.4286,135.42857,474,16,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2034,523,15139
linear,7.130549271901448,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,803.0,100.375,511,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1304,1004,16349
linear,3.0528106689453125,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,377.14285,47.142857,264,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1280,928,8420
linear,3.727893352508545,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,812.5714,101.57143,474,12,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1414,520,15155
linear,4.039360046386719,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,556.0,69.5,278,14,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1731,763,8886
linear,5.410602569580078,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,850.2857,106.28571,372,16,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1943,685,11880
linear,3.9059093793233237,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,697.7143,87.21429,444,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1383,589,14206
linear,7.0108693440755205,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,887.8571,110.98214,565,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1298,874,18053
linear,17.535071690877277,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1930.7142,241.33928,901,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1890,1020,28807
linear,8.115050633748373,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,986.8571,123.35714,628,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1374,895,20095
linear,8.761578559875488,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1266.0,158.25,633,14,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1717,768,20247
linear,13.895658810933432,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1870.1428,233.76785,1007,13,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1619,819,32216
linear,9.322869300842285,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1357.5714,169.69643,731,13,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1626,784,23366
linear,7.73964802424113,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,945.0,118.125,735,9,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1029,916,23510
linear,9.572511990865072,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1833.0,229.125,987,13,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1649,549,31558
linear,10.858378410339355,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,2004.5714,250.57143,877,16,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2024,571,28042
linear,9.242026646931967,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1091.5714,136.44643,849,9,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1037,984,27150
linear,9.256298383076986,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1155.1428,144.39285,622,13,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1636,875,19896
linear,7.325717131296794,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,903.8571,112.98214,703,9,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1035,871,22485
linear,8.765930811564127,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1118.5714,139.82143,522,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1848,876,16675
linear,12.551754633585611,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1451.4286,181.42857,1016,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1232,954,32508
linear,6.502463976542155,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1148.5714,143.57143,670,12,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1429,599,21421
linear,25.33015505472819,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,4335.0,541.875,2023,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1866,639,64712
linear,11.412554423014322,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1976.1428,247.01785,1537,9,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1039,672,49161
linear,29.577184041341145,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,3144.0,393.0,1834,12,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1488,994,58679
linear,26.065226872762043,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,3542.0,442.75,1771,14,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1791,819,56656
linear,21.82795778910319,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,3377.1428,422.14285,1576,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1902,699,50429
linear,24.134293874104817,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,2748.5715,343.57144,1924,10,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1247,962,61562
linear,15.935914675394693,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,2748.4285,343.55356,1749,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1356,656,55951
linear,18.365386962890625,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,3771.4285,471.42856,1760,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1913,518,56311
linear,13.929120063781738,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,2422.2856,302.7857,1413,12,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1431,626,45192
linear,12.585247993469238,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,2410.5715,301.32144,1298,13,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1608,554,41529
linear,29.374090830485027,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,3649.2856,456.1607,1703,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1833,944,54475
linear,11.51144536336263,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1841.1428,230.14285,1432,9,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1089,677,45810
linear,20.732756932576496,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,2898.2856,362.2857,1268,16,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2006,785,40554
linear,39.680992126464844,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,4369.2856,546.1607,2039,15,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1887,1013,65246
linear,22.579456329345703,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,2896.1428,362.01785,1843,11,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1285,845,58975
linear,0.2025173306465149,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,16.285715,2.0357144,1,57,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,1821,1294,57
linear,0.15346133212248483,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,11.142858,1.3928572,1,39,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,1245,1068,65
linear,0.3092373311519623,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.0,7.5,5,21,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1343,1729,257
linear,0.14698666830857596,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,33.0,4.125,1,33,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,1052,1509,27
linear,0.2174933304389318,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,38.57143,4.821429,1,54,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,1725,1904,5
linear,0.3073173364003499,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.071428,8.035714,3,30,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1914,2008,149
linear,0.2083626687526703,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,21.857143,2.732143,1,51,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,1602,2020,43
linear,0.2331306686004003,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,34.285713,4.285714,1,60,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,1903,1532,79
linear,0.2172373334566752,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.142858,7.071429,3,22,6,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1407,1535,144
linear,0.20062933365503946,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,34.285713,4.285714,1,40,6,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,1260,1564,127
linear,0.2805226743221283,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.142857,8.571428,4,30,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1903,1431,243
linear,0.1755946675936381,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,11.142858,1.3928572,1,39,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,1236,1396,97
linear,0.16994133094946542,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,18.0,2.25,1,42,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,1329,1494,62
linear,0.18013866245746613,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,35.142857,4.392857,1,41,6,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,1295,1846,20
linear,0.1846826672554016,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,14.285714,1.7857143,1,50,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,1585,1418,75
linear,0.3139199912548065,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,51.42857,6.428571,12,15,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1898,1061,359
linear,0.29553066690762836,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,42.857143,5.357143,15,10,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1211,1129,451
linear,0.48978133002916974,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,51.42857,6.428571,12,15,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1859,1652,375
linear,0.495168000459671,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,51.42857,6.428571,15,12,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1479,1713,475
linear,0.4304533302783966,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.285715,9.142858,8,32,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,2006,1150,475
linear,0.2618666688601176,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.071428,8.035714,5,18,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1130,1648,313
linear,0.4592319925626119,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,48.285713,6.035714,13,13,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1576,1769,400
linear,0.48203733563423157,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,48.0,6.0,12,14,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1743,1881,383
linear,0.2906879981358846,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,44.0,5.5,11,14,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1680,1122,350
linear,0.18933333456516266,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.071428,8.035714,5,18,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1108,1026,283
linear,0.4300906757513682,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,52.0,6.5,13,14,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1683,1459,403
linear,0.4367573360602061,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,45.714287,5.714286,10,16,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1991,1598,308
linear,0.4289280076821645,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,55.714287,6.964286,13,15,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,1907,1403,386
linear,0.5000106592973074,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,32.0,4.0,14,16,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,2031,1769,428
linear,0.27111465732256573,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.571428,9.285714,5,26,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1648,1253,306
linear,0.42502399285634357,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.0,8.5,14,17,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1052,1291,852
linear,0.7541120052337646,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.0,7.0,14,28,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1763,1765,893
linear,0.5865599910418192,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.571428,10.285714,12,24,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1512,1590,728
linear,0.49720533688863117,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.714285,10.357142,10,29,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,1811,1203,621
